month,neighborhood_municipality,total_partially_vaccinated,total_fully_vaccinated,total_fully_vaccinated_w_booster
2022-05-01,Oakdale,1,5,6
2022-05-01,Pine,49,53,79
2022-05-01,Regent Square (Pittsburgh),2,3,14
2022-05-01,Ross,79,110,258
2022-05-01,Sewickley,14,13,32
2022-05-01,Spring Hill-City View (Pittsburgh),5,9,14
2022-05-01,Springdale Borough,5,7,13
2022-05-01,Squirrel Hill North (Pittsburgh),40,69,132
2022-05-01,Squirrel Hill South (Pittsburgh),73,97,202
2022-05-01,Stanton Heights (Pittsburgh),12,16,40
2022-05-01,Strip District (Pittsburgh),10,3,7
2022-05-01,Summer Hill (Pittsburgh),2,4,0
2022-05-01,Swissvale,29,35,64
2022-05-01,Terrace Village (Pittsburgh),7,7,11
2022-05-01,Thornburg,1,5,4
2022-05-01,Undefined,5,2,4
2022-05-01,Upper Lawrenceville (Pittsburgh),8,7,15
2022-05-01,Upper Saint Clair,68,94,174
2022-05-01,West Deer,17,45,67
2022-05-01,West Homestead,2,6,6
2022-05-01,West Mifflin,42,48,93
2022-05-01,Whitaker,3,2,4
2022-05-01,Wilmerding,9,2,8
2022-06-01,Allegheny Center (Pittsburgh),3,3,3
2022-06-01,Aspinwall,5,5,44
2022-06-01,Avalon,14,10,20
2022-06-01,Baldwin Borough,49,52,111
2022-06-01,Baldwin Township,2,5,10
2022-06-01,Bedford Dwellings (Pittsburgh),8,6,4
2022-06-01,Beechview (Pittsburgh),18,15,34
2022-06-01,Bluff (Pittsburgh),17,17,7
2022-06-01,Castle Shannon,14,16,40
2022-06-01,Central Northside (Pittsburgh),13,10,17
2022-06-01,Collier,22,20,37
2022-06-01,Dormont,11,16,57
2022-06-01,Dravosburg,1,1,6
2022-06-01,Edgeworth,4,6,17
2022-06-01,Elizabeth Borough,5,3,11
2022-06-01,Fawn,1,1,9
2022-06-01,Forest Hills,14,23,52
2022-06-01,Glassport,9,14,16
2022-06-01,Glen Hazel (Pittsburgh),5,5,2
2022-06-01,Harmar,3,11,9
2022-06-01,Hazelwood (Pittsburgh),12,16,20
2022-06-01,Highland Park (Pittsburgh),12,24,76
2022-06-01,Homewood West (Pittsburgh),4,1,3
2022-06-01,Liberty,3,3,7
2022-06-01,Lincoln Place (Pittsburgh),2,6,12
2022-06-01,Lower Lawrenceville (Pittsburgh),5,3,11
2022-06-01,McCandless,61,76,212
2022-06-01,Moon,50,71,141
2022-06-01,Morningside (Pittsburgh),8,4,31
2022-06-01,Mount Oliver Borough,17,13,13
2022-06-01,North Fayette,26,24,63
2022-06-01,North Versailles,16,29,37
2022-06-01,Oakmont,13,18,38
2022-06-01,Overbrook (Pittsburgh),6,14,19
2022-06-01,Perry North (Pittsburgh),8,8,22
2022-06-01,Plum,43,54,131
2022-06-01,Polish Hill (Pittsburgh),3,2,5
2022-06-01,Port Vue,9,9,14
2022-06-01,Richland,14,31,49
2022-02-01,Central Oakland (Pittsburgh),34,9,47
2022-02-01,Chalfant,8,7,6
2022-02-01,Coraopolis,22,35,63
2022-02-01,Crafton Heights (Pittsburgh),27,38,34
2022-02-01,East Pittsburgh,12,23,14
2022-02-01,Elizabeth Township,43,90,140
2022-02-01,Fairywood (Pittsburgh),8,10,25
2022-02-01,Fineview (Pittsburgh),5,14,16
2022-02-01,Friendship (Pittsburgh),18,8,24
2022-02-01,Garfield (Pittsburgh),41,34,40
2022-02-01,Green Tree,28,34,43
2022-02-01,Harrison,33,62,93
2022-02-01,Hays (Pittsburgh),4,6,7
2022-02-01,Homestead,27,32,31
2022-02-01,Homewood North (Pittsburgh),29,39,28
2022-02-01,Jefferson Hills,42,82,115
2022-02-01,Leetsdale,8,16,18
2022-02-01,Marshall,25,47,82
2022-02-01,Marshall-Shadeland (Pittsburgh),36,27,42
2022-02-01,McKeesport,126,166,176
2022-02-01,New Homestead (Pittsburgh),9,7,12
2022-02-01,North Braddock,31,40,41
2022-02-01,Oakwood (Pittsburgh),8,7,5
2022-02-01,Ohio,27,44,68
2022-02-01,Pennsbury Village,2,4,14
2022-02-01,Pitcairn,16,30,36
2022-02-01,Pleasant Hills,42,59,76
2022-02-01,Reserve,9,20,35
2022-02-01,Shaler,116,146,328
2022-02-01,Sharpsburg,12,22,44
2022-02-01,South Fayette,50,101,117
2022-02-01,South Park,48,83,113
2022-02-01,South Versailles,1,4,3
2022-02-01,Southside Flats (Pittsburgh),27,33,51
2022-02-01,Springdale Township,8,13,16
2022-02-01,Upper Hill (Pittsburgh),11,14,23
2022-02-01,Verona,13,25,38
2022-02-01,Whitehall,74,112,179
2022-02-01,Wilkinsburg,124,135,169
2022-03-01,Allegheny Center (Pittsburgh),6,4,8
2022-03-01,Aspinwall,9,9,18
2022-03-01,Avalon,21,17,29
2022-03-01,Baldwin Borough,70,91,170
2022-03-01,Baldwin Township,5,5,17
2022-03-01,Beechview (Pittsburgh),41,32,54
2022-03-01,Bluff (Pittsburgh),13,10,8
2022-03-01,Bon Air (Pittsburgh),3,6,6
2022-03-01,Castle Shannon,14,27,72
2022-03-01,Central Northside (Pittsburgh),10,6,14
2022-03-01,Chateau (Pittsburgh),1,1,0
2022-03-01,Collier,28,30,44
2022-03-01,Dormont,19,20,38
2022-03-01,Dravosburg,5,3,6
2022-03-01,Edgeworth,6,4,8
2022-03-01,Elizabeth Borough,2,2,2
2022-03-01,Forest Hills,18,20,41
2022-03-01,Glassport,20,13,29
2022-03-01,Glen Hazel (Pittsburgh),4,3,6
2022-03-01,Harmar,3,10,22
2022-03-01,Hazelwood (Pittsburgh),26,18,30
2022-03-01,Highland Park (Pittsburgh),14,20,53
2022-03-01,Homewood West (Pittsburgh),1,5,8
2022-03-01,Liberty,10,8,15
2022-03-01,Lincoln Place (Pittsburgh),11,12,27
2022-03-01,Lower Lawrenceville (Pittsburgh),12,7,14
2022-03-01,McCandless,57,64,172
2022-03-01,Moon,78,86,132
2022-03-01,Morningside (Pittsburgh),8,9,19
2022-03-01,Mount Oliver Borough,17,22,25
2022-03-01,Mt. Oliver (Pittsburgh),1,6,0
2022-03-01,North Fayette,30,40,71
2022-03-01,North Versailles,36,50,64
2022-03-01,Oakmont,19,22,37
2022-03-01,Overbrook (Pittsburgh),19,22,17
2022-03-01,Perry North (Pittsburgh),14,12,35
2022-03-01,Plum,71,81,157
2022-03-01,Point Breeze North (Pittsburgh),5,7,10
2022-03-01,Polish Hill (Pittsburgh),6,3,8
2022-03-01,Port Vue,13,17,17
2022-03-01,Richland,16,36,63
2022-03-01,Robinson,62,57,101
2022-03-01,Shadyside (Pittsburgh),81,42,111
2022-03-01,Southside Slopes (Pittsburgh),17,16,32
2022-03-01,Spring Garden (Pittsburgh),1,1,7
2022-03-01,Turtle Creek,18,25,43
2022-03-01,Versailles,8,4,15
2022-03-01,Wall,3,4,6
2022-03-01,West Oakland (Pittsburgh),7,7,10
2022-03-01,West View,23,16,57
2022-03-01,Westwood (Pittsburgh),17,11,36
2022-03-01,Wilkins,18,25,37
2022-04-01,Aleppo,7,17,16
2022-04-01,Bell Acres,2,6,7
2022-04-01,Bethel Park,73,112,198
2022-04-01,California-Kirkbride (Pittsburgh),2,5,2
2022-04-01,Central Oakland (Pittsburgh),14,7,10
2022-04-01,Chartiers City (Pittsburgh),2,5,2
2022-04-01,Crafton Heights (Pittsburgh),20,18,28
2022-04-01,East Carnegie (Pittsburgh),1,1,2
2022-04-01,East Pittsburgh,8,7,10
2022-04-01,Elizabeth Township,29,38,56
2022-04-01,Emsworth,15,16,16
2022-04-01,Esplen (Pittsburgh),1,2,2
2022-04-01,Friendship (Pittsburgh),13,7,13
2022-04-01,Garfield (Pittsburgh),11,18,28
2022-04-01,Green Tree,10,24,32
2022-04-01,Harrison,23,35,49
2022-04-01,Hays (Pittsburgh),1,1,3
2022-04-01,Homestead,13,15,18
2022-04-01,Homewood North (Pittsburgh),8,21,11
2022-04-01,Jefferson Hills,38,36,75
2022-04-01,Knoxville (Pittsburgh),16,26,16
2022-04-01,Marshall-Shadeland (Pittsburgh),16,18,25
2022-04-01,McKeesport,64,72,114
2022-04-01,Mount Washington (Pittsburgh),33,39,57
2022-04-01,New Homestead (Pittsburgh),2,6,6
2022-04-01,North Braddock,14,13,27
2022-04-01,North Oakland (Pittsburgh),24,41,67
2022-04-01,Oakwood (Pittsburgh),3,5,7
2022-06-01,Robinson,39,45,50
2022-06-01,Sewickley Heights,3,3,6
2022-06-01,Shadyside (Pittsburgh),52,30,84
2022-06-01,Southside Slopes (Pittsburgh),11,6,20
2022-06-01,Turtle Creek,14,13,14
2022-06-01,Versailles,5,4,5
2022-06-01,Wall,3,1,0
2022-06-01,West Elizabeth,1,1,1
2022-06-01,West Oakland (Pittsburgh),4,3,3
2022-06-01,West View,13,16,41
2022-06-01,Westwood (Pittsburgh),2,6,16
2022-06-01,Wilkins,20,24,32
2022-07-01,Allentown (Pittsburgh),6,4,9
2022-07-01,Aspinwall,4,4,35
2022-07-01,Baldwin Borough,36,43,111
2022-07-01,Banksville (Pittsburgh),8,7,12
2022-07-01,Beechview (Pittsburgh),13,15,22
2022-07-01,Bellevue,19,18,27
2022-07-01,Bon Air (Pittsburgh),3,1,6
2022-07-01,Brackenridge,4,8,9
2022-07-01,Bridgeville,9,13,20
2022-07-01,Brighton Heights (Pittsburgh),25,17,31
2022-07-01,Carnegie,22,21,38
2022-07-01,Central Northside (Pittsburgh),7,4,12
2022-07-01,East Allegheny (Pittsburgh),2,7,9
2022-07-01,East Deer,1,3,3
2022-07-01,Elizabeth Borough,3,3,4
2022-07-01,Etna,7,6,12
2022-07-01,Fawn,4,7,4
2022-07-01,Fox Chapel,17,25,54
2022-07-01,Hampton,32,51,112
2022-07-01,Ingram,3,3,15
2022-07-01,Larimer (Pittsburgh),11,4,7
2022-07-01,Lincoln Place (Pittsburgh),2,6,14
2022-07-01,Manchester (Pittsburgh),1,3,3
2022-07-01,Millvale,6,2,6
2022-07-01,Mount Oliver Borough,15,14,20
2022-07-01,Penn Hills,119,120,181
2022-07-01,Plum,51,49,130
2022-07-01,Point Breeze (Pittsburgh),15,14,51
2022-07-01,Point Breeze North (Pittsburgh),3,3,2
2022-07-01,Rankin,3,1,3
2022-07-01,Regent Square (Pittsburgh),2,2,10
2022-07-01,Ross,69,66,133
2022-07-01,Shadyside (Pittsburgh),34,26,47
2022-07-01,Sheraden (Pittsburgh),12,20,14
2022-07-01,Tarentum,7,10,18
2022-07-01,Troy Hill (Pittsburgh),7,6,13
2022-07-01,West Deer,16,26,55
2022-07-01,West Homestead,3,6,3
2022-07-01,West Mifflin,35,23,77
2022-07-01,Westwood (Pittsburgh),8,3,11
2022-07-01,Windgap (Pittsburgh),1,5,3
2022-08-01,Aleppo,1,2,10
2022-08-01,Bedford Dwellings (Pittsburgh),3,4,4
2022-08-01,Bloomfield (Pittsburgh),25,7,23
2022-08-01,Castle Shannon,11,13,41
2022-08-01,Central Business District (Pittsburgh),22,13,12
2022-08-01,Churchill,4,4,18
2022-08-01,Collier,15,15,54
2022-08-01,Coraopolis,12,9,17
2022-08-01,Crawford-Roberts (Pittsburgh),10,6,8
2022-08-01,Crescent,3,5,10
2022-08-01,Dravosburg,4,1,4
2022-08-01,Duquesne,18,15,19
2022-08-01,Duquesne Heights (Pittsburgh),6,3,5
2022-08-01,Edgeworth,3,4,13
2022-08-01,Elizabeth Township,16,16,51
2022-08-01,Fairywood (Pittsburgh),2,2,2
2022-08-01,Glen Hazel (Pittsburgh),2,4,1
2022-08-01,Harmar,5,5,5
2022-08-01,Homewood North (Pittsburgh),10,5,5
2022-08-01,Jefferson Hills,13,28,57
2022-08-01,Kennedy,6,6,39
2022-08-01,Leetsdale,1,2,1
2022-08-01,Lower Lawrenceville (Pittsburgh),11,1,8
2022-08-01,Marshall,24,11,50
2022-08-01,McCandless,62,56,167
2022-08-01,Mckees rocks,16,17,14
2022-08-01,North Versailles,23,24,39
2022-08-01,Northview Heights (Pittsburgh),11,8,7
2022-08-01,O'Hara,21,12,55
2022-08-01,Oakmont,3,6,34
2022-08-01,Ohio,8,15,40
2022-08-01,Perry North (Pittsburgh),10,8,15
2022-08-01,Pitcairn,6,15,12
2022-08-01,Pleasant Hills,11,15,44
2022-08-01,Richland,25,12,65
2022-08-01,Scott,29,24,80
2022-08-01,Sewickley Hills,2,1,6
2022-08-01,Sharpsburg,7,4,7
2022-08-01,South Shore (Pittsburgh),2,1,0
2022-08-01,Turtle Creek,14,14,13
2022-08-01,West Oakland (Pittsburgh),7,3,1
2022-08-01,Wilkins,9,18,22
2022-09-01,Arlington (Pittsburgh),2,3,0
2022-09-01,Beltzhoover (Pittsburgh),7,2,2
2022-09-01,Braddock,5,2,0
2022-09-01,Braddock Hills,2,1,2
2022-09-01,Brentwood,18,19,4
2022-09-01,Brookline (Pittsburgh),8,7,7
2022-09-01,California-Kirkbride (Pittsburgh),4,1,0
2022-09-01,Carrick (Pittsburgh),14,16,5
2022-09-01,Clairton,5,12,1
2022-09-01,Crafton,7,4,5
2022-09-01,Crafton Heights (Pittsburgh),13,13,4
2022-09-01,East Hills (Pittsburgh),4,4,0
2022-09-01,East Liberty (Pittsburgh),8,9,2
2022-09-01,East Mckeesport,2,2,1
2022-09-01,Edgewood,6,3,4
2022-09-01,Emsworth,44,11,3
2022-09-01,Findlay,3,10,6
2022-09-01,Franklin Park,2,13,35
2022-09-01,Garfield (Pittsburgh),6,8,2
2022-09-01,Greenfield (Pittsburgh),3,4,0
2022-09-01,Homewood South (Pittsburgh),1,2,0
2022-09-01,Indiana,5,6,10
2022-09-01,Knoxville (Pittsburgh),5,10,3
2022-09-01,Lincoln-Lemington-Belmar (Pittsburgh),5,6,1
2022-09-01,Middle Hill (Pittsburgh),8,6,1
2022-09-01,Monroeville,11,31,13
2022-04-01,Pennsbury Village,1,1,4
2022-04-01,Perry South (Pittsburgh),19,12,26
2022-04-01,Pitcairn,6,16,11
2022-04-01,Reserve,6,10,11
2022-04-01,Shaler,60,125,168
2022-04-01,Sharpsburg,10,12,18
2022-04-01,South Fayette,32,43,66
2022-04-01,South Park,30,46,60
2022-04-01,South Versailles,1,2,1
2022-04-01,Southside Flats (Pittsburgh),24,32,26
2022-04-01,Springdale Township,5,7,13
2022-04-01,Swisshelm Park (Pittsburgh),2,8,12
2022-04-01,Upper Hill (Pittsburgh),9,10,26
2022-04-01,Verona,9,9,19
2022-04-01,Whitehall,37,76,114
2022-04-01,Wilkinsburg,55,71,114
2022-05-01,Aleppo,3,7,13
2022-05-01,Bedford Dwellings (Pittsburgh),6,2,5
2022-05-01,Bloomfield (Pittsburgh),24,23,48
2022-05-01,Bradford Woods,6,5,8
2022-05-01,Castle Shannon,15,19,36
2022-05-01,Central Business District (Pittsburgh),25,17,24
2022-05-01,Churchill,15,26,24
2022-05-01,Collier,35,49,52
2022-05-01,Coraopolis,13,13,26
2022-05-01,Crawford-Roberts (Pittsburgh),15,15,12
2022-05-01,Crescent,4,7,16
2022-05-01,Dravosburg,1,6,6
2022-05-01,Duquesne,16,22,25
2022-05-01,Duquesne Heights (Pittsburgh),7,7,18
2022-05-01,Edgeworth,8,8,21
2022-05-01,Elizabeth Township,26,20,66
2022-05-01,Fairywood (Pittsburgh),5,4,1
2022-05-01,Fineview (Pittsburgh),3,4,5
2022-05-01,Friendship (Pittsburgh),2,7,8
2022-05-01,Glen Osborne,2,1,5
2022-05-01,Harmar,13,12,28
2022-05-01,Homewood North (Pittsburgh),8,6,10
2022-05-01,Jefferson Hills,26,28,56
2022-05-01,Kennedy,12,40,38
2022-05-01,Leetsdale,5,5,2
2022-05-01,Lower Lawrenceville (Pittsburgh),11,11,9
2022-05-01,Marshall,25,35,50
2022-05-01,McCandless,83,135,207
2022-05-01,Mckees rocks,18,22,15
2022-05-01,New Homestead (Pittsburgh),5,3,4
2022-05-01,North Shore (Pittsburgh),4,3,2
2022-05-01,North Versailles,27,37,56
2022-05-01,Northview Heights (Pittsburgh),10,5,10
2022-05-01,O'Hara,33,43,103
2022-05-01,Oakmont,17,42,47
2022-05-01,Ohio,27,26,45
2022-05-01,Pennsbury Village,2,1,1
2022-05-01,Perry North (Pittsburgh),13,11,27
2022-05-01,Pitcairn,7,8,19
2022-05-01,Pleasant Hills,27,30,53
2022-05-01,Richland,38,50,86
2022-05-01,Scott,59,71,102
2022-05-01,Sewickley Hills,1,1,8
2022-05-01,Sharpsburg,5,8,20
2022-05-01,Turtle Creek,14,9,13
2022-05-01,West Oakland (Pittsburgh),5,3,9
2022-05-01,Wilkins,16,20,35
2022-06-01,Allegheny West (Pittsburgh),1,2,0
2022-06-01,Arlington (Pittsburgh),3,1,6
2022-06-01,Beltzhoover (Pittsburgh),9,1,9
2022-06-01,Ben Avon,1,4,18
2022-06-01,Ben Avon Heights,2,1,6
2022-06-01,Braddock,7,6,11
2022-06-01,Braddock Hills,7,3,8
2022-06-01,Brentwood,22,24,62
2022-06-01,Brookline (Pittsburgh),34,37,76
2022-06-01,California-Kirkbride (Pittsburgh),1,6,1
2022-06-01,Carrick (Pittsburgh),28,22,42
2022-06-01,Clairton,10,12,17
2022-06-01,Crafton,6,10,28
2022-06-01,Crafton Heights (Pittsburgh),27,22,37
2022-06-01,East Hills (Pittsburgh),16,9,9
2022-06-01,East Liberty (Pittsburgh),19,15,38
2022-06-01,East Mckeesport,3,1,9
2022-06-01,Edgewood,9,11,44
2022-06-01,Emsworth,23,25,12
2022-06-01,Findlay,14,9,26
2022-06-01,Franklin Park,36,37,133
2022-06-01,Frazer,1,2,2
2022-06-01,Garfield (Pittsburgh),16,13,25
2022-06-01,Greenfield (Pittsburgh),24,15,49
2022-06-01,Homewood South (Pittsburgh),19,9,16
2022-06-01,Indiana,12,18,69
2022-06-01,Knoxville (Pittsburgh),9,12,16
2022-06-01,Lincoln-Lemington-Belmar (Pittsburgh),13,7,11
2022-06-01,Middle Hill (Pittsburgh),1,5,10
2022-06-01,Monroeville,70,64,170
2022-06-01,Mount Lebanon,88,104,337
2022-06-01,Mount Washington (Pittsburgh),9,14,29
2022-06-01,Munhall,30,23,51
2022-06-01,North Braddock,19,13,16
2022-06-01,North Oakland (Pittsburgh),23,10,29
2022-06-01,Perry South (Pittsburgh),11,13,21
2022-06-01,Pine,39,51,124
2022-06-01,Sewickley,10,12,24
2022-06-01,South Fayette,26,17,72
2022-06-01,South Oakland (Pittsburgh),10,3,12
2022-06-01,Springdale Borough,6,3,8
2022-06-01,Stowe,15,16,31
2022-06-01,Summer Hill (Pittsburgh),1,1,7
2022-06-01,Swissvale,18,23,54
2022-06-01,Terrace Village (Pittsburgh),11,11,13
2022-06-01,Undefined,1,4,10
2022-06-01,Upper Saint Clair,45,55,155
2022-06-01,Verona,6,9,5
2022-06-01,Whitaker,3,3,3
2022-06-01,White Oak,8,11,36
2022-06-01,Wilkinsburg,48,31,93
2022-06-01,Wilmerding,8,5,6
2022-07-01,Aleppo,1,4,9
2022-07-01,Bell Acres,4,3,5
2022-07-01,Bethel Park,49,55,147
2022-07-01,Bloomfield (Pittsburgh),12,16,33
2022-07-01,Bradford Woods,1,3,13
2022-07-01,California-Kirkbride (Pittsburgh),1,2,8
2022-09-01,Mount Lebanon,14,37,46
2022-09-01,Munhall,6,5,0
2022-09-01,North Braddock,5,6,0
2022-09-01,North Oakland (Pittsburgh),6,3,0
2022-09-01,Perry South (Pittsburgh),10,2,1
2022-09-01,Pine,5,17,26
2022-09-01,Sewickley,5,2,2
2022-09-01,South Fayette,4,8,16
2022-09-01,South Oakland (Pittsburgh),4,4,0
2022-09-01,Spring Hill-City View (Pittsburgh),5,3,4
2022-09-01,Squirrel Hill South (Pittsburgh),32,16,3
2022-09-01,Stanton Heights (Pittsburgh),3,4,2
2022-09-01,Stowe,8,7,0
2022-09-01,Swisshelm Park (Pittsburgh),1,1,0
2022-09-01,Swissvale,6,4,5
2022-09-01,Terrace Village (Pittsburgh),2,3,0
2022-09-01,Thornburg,1,2,0
2022-09-01,Upper Saint Clair,16,25,37
2022-09-01,White Oak,9,2,0
2022-09-01,Wilkinsburg,21,17,5
2022-09-01,Wilmerding,5,1,0
2022-07-01,Central Business District (Pittsburgh),23,10,10
2022-07-01,Central Oakland (Pittsburgh),8,5,5
2022-07-01,Chalfant,4,1,8
2022-07-01,Coraopolis,14,9,7
2022-07-01,Crafton Heights (Pittsburgh),15,14,19
2022-07-01,Crawford-Roberts (Pittsburgh),7,13,14
2022-07-01,Crescent,1,6,7
2022-07-01,Duquesne Heights (Pittsburgh),7,5,10
2022-07-01,East Pittsburgh,5,4,4
2022-07-01,Elizabeth Township,23,13,30
2022-07-01,Fairywood (Pittsburgh),5,1,4
2022-07-01,Glen Osborne,1,1,2
2022-07-01,Green Tree,12,10,26
2022-07-01,Harrison,16,20,22
2022-07-01,Homestead,13,7,14
2022-07-01,Homewood North (Pittsburgh),11,12,11
2022-07-01,Jefferson Hills,21,22,47
2022-07-01,Kennedy,9,20,28
2022-07-01,Leetsdale,2,2,2
2022-07-01,Marshall,18,19,48
2022-07-01,Marshall-Shadeland (Pittsburgh),13,4,15
2022-07-01,McKeesport,43,38,57
2022-07-01,Oakwood (Pittsburgh),2,2,2
2022-07-01,Ohio,16,33,48
2022-07-01,Pennsbury Village,1,1,1
2022-07-01,Pitcairn,13,6,9
2022-07-01,Pleasant Hills,11,15,35
2022-07-01,Reserve,7,6,9
2022-07-01,Shaler,52,45,128
2022-07-01,Sharpsburg,3,6,22
2022-07-01,South Fayette,26,24,63
2022-07-01,South Park,24,13,61
2022-07-01,Southside Flats (Pittsburgh),10,13,21
2022-07-01,Springdale Township,5,1,8
2022-07-01,Upper Hill (Pittsburgh),9,5,6
2022-07-01,Verona,9,7,12
2022-07-01,Whitehall,33,35,80
2022-07-01,Wilkinsburg,46,30,55
2022-08-01,Arlington (Pittsburgh),5,4,3
2022-08-01,Banksville (Pittsburgh),8,8,7
2022-08-01,Beltzhoover (Pittsburgh),5,7,4
2022-08-01,Ben Avon,1,6,17
2022-08-01,Ben Avon Heights,1,1,7
2022-08-01,Braddock,6,4,5
2022-08-01,Brentwood,27,17,45
2022-08-01,Bridgeville,4,5,12
2022-08-01,Brighton Heights (Pittsburgh),7,21,26
2022-08-01,Brookline (Pittsburgh),21,25,47
2022-08-01,Carnegie,16,14,37
2022-08-01,Carrick (Pittsburgh),26,30,49
2022-08-01,Central Lawrenceville (Pittsburgh),16,13,10
2022-08-01,Crafton,11,11,26
2022-08-01,East Allegheny (Pittsburgh),2,3,10
2022-08-01,East Deer,1,1,3
2022-08-01,East Hills (Pittsburgh),11,8,12
2022-08-01,East Mckeesport,7,7,6
2022-08-01,Edgewood,6,5,17
2022-08-01,Elliott (Pittsburgh),5,2,15
2022-08-01,Etna,3,8,11
2022-08-01,Findlay,22,14,18
2022-08-01,Forward,1,2,2
2022-08-01,Fox Chapel,8,11,42
2022-08-01,Hampton,27,33,142
2022-08-01,Heidelberg,2,4,7
2022-08-01,Ingram,9,7,9
2022-08-01,Manchester (Pittsburgh),4,2,8
2022-08-01,Middle Hill (Pittsburgh),4,4,6
2022-08-01,Monroeville,71,45,104
2022-08-01,Mount Lebanon,78,81,269
2022-08-01,Neville,2,3,2
2022-08-01,Penn Hills,99,75,164
2022-08-01,Pine,27,26,105
2022-08-01,Ross,55,47,210
2022-08-01,Sewickley,4,5,22
2022-08-01,Spring Hill-City View (Pittsburgh),8,3,9
2022-08-01,Springdale Borough,10,9,11
2022-08-01,Squirrel Hill North (Pittsburgh),62,12,46
2022-08-01,Squirrel Hill South (Pittsburgh),73,39,76
2022-08-01,Stanton Heights (Pittsburgh),20,9,24
2022-08-01,Strip District (Pittsburgh),10,2,5
2022-08-01,Summer Hill (Pittsburgh),1,1,4
2022-08-01,Swissvale,20,18,28
2022-08-01,Terrace Village (Pittsburgh),16,8,7
2022-08-01,Thornburg,1,1,1
2022-08-01,Undefined,3,2,11
2022-08-01,Upper Lawrenceville (Pittsburgh),4,1,13
2022-08-01,West Deer,20,23,33
2022-08-01,West Mifflin,29,31,46
2022-08-01,Whitaker,5,6,3
2022-08-01,Wilmerding,8,2,2
2022-09-01,Allegheny Center (Pittsburgh),4,1,0
2022-09-01,Avalon,4,3,3
2022-09-01,Baldwin Borough,15,23,16
2022-09-01,Baldwin Township,1,1,0
2022-09-01,Bedford Dwellings (Pittsburgh),2,3,0
2022-09-01,Beechview (Pittsburgh),10,10,2
2022-09-01,Bon Air (Pittsburgh),1,1,1
2022-09-01,Castle Shannon,10,6,1
2022-09-01,Central Northside (Pittsburgh),10,8,2
2022-09-01,Collier,10,6,6
2022-09-01,Dormont,6,5,13
2022-09-01,Elizabeth Borough,1,1,0
2022-09-01,Forest Hills,8,8,2
2022-09-01,Glassport,2,1,3
2022-09-01,Harmar,4,2,1
2022-09-01,Hazelwood (Pittsburgh),3,3,2
2022-09-01,Highland Park (Pittsburgh),1,5,8
2022-09-01,Lincoln Place (Pittsburgh),1,1,0
2022-09-01,Lower Lawrenceville (Pittsburgh),1,4,0
2022-09-01,McCandless,17,25,24
2022-09-01,Moon,18,25,33
2022-09-01,Morningside (Pittsburgh),3,3,2
2022-09-01,Mount Oliver Borough,7,11,1
2022-09-01,North Fayette,9,6,9
2022-09-01,North Versailles,7,8,4
2022-09-01,Oakmont,2,3,2
2022-09-01,Perry North (Pittsburgh),6,9,1
2022-09-01,Plum,16,17,0
2022-09-01,Point Breeze North (Pittsburgh),1,1,0
2022-09-01,Port Vue,1,1,3
2022-09-01,Richland,7,7,14
2022-09-01,Robinson,15,10,6
2022-09-01,Scott,16,19,24
2022-09-01,Shadyside (Pittsburgh),30,22,2
2022-09-01,Southside Slopes (Pittsburgh),3,1,0
2022-09-01,Turtle Creek,8,11,3
2022-09-01,Wall,1,2,1
2022-09-01,West End (Pittsburgh),1,1,1
2022-09-01,West Oakland (Pittsburgh),3,3,0
2022-09-01,West View,3,2,3
2022-09-01,Westwood (Pittsburgh),6,9,6
2022-09-01,Wilkins,5,4,0
2021-12-01,Oakwood (Pittsburgh),27,15,73
2021-12-01,Overbrook (Pittsburgh),80,71,281
2021-12-01,Pennsbury Village,23,7,75
2021-12-01,Perry South (Pittsburgh),84,79,240
2021-12-01,Point Breeze North (Pittsburgh),66,61,220
2021-12-01,Polish Hill (Pittsburgh),29,26,129
2021-12-01,Port Vue,66,70,261
2021-12-01,Rankin,30,29,69
2021-12-01,Reserve,54,95,320
2021-12-01,Shaler,637,778,2881
2021-12-01,Sheraden (Pittsburgh),135,129,333
2021-12-01,South Versailles,2,3,17
2021-12-01,Southside Flats (Pittsburgh),299,102,662
2021-12-01,Springdale Township,23,28,145
2021-12-01,Swisshelm Park (Pittsburgh),30,51,161
2021-12-01,Tarentum,93,83,248
2021-12-01,Troy Hill (Pittsburgh),103,69,226
2021-12-01,Undefined (Pittsburgh),1,2,6
2021-12-01,Upper Hill (Pittsburgh),50,39,129
2021-12-01,Wall,7,15,33
2021-12-01,West Mifflin,411,368,1562
2021-12-01,Westwood (Pittsburgh),68,53,283
2021-12-01,White Oak,152,106,628
2021-12-01,Windgap (Pittsburgh),27,30,129
2022-01-01,Allentown (Pittsburgh),41,24,67
2022-01-01,Bedford Dwellings (Pittsburgh),30,19,21
2022-01-01,Bloomfield (Pittsburgh),139,75,370
2022-01-01,Bridgeville,73,60,251
2022-01-01,Brookline (Pittsburgh),166,139,547
2022-01-01,Carnegie,139,114,352
2022-01-01,Collier,116,115,341
2022-01-01,Coraopolis,77,69,237
2022-01-01,Crawford-Roberts (Pittsburgh),45,36,97
2022-01-01,Duquesne,105,71,145
2022-01-01,East Pittsburgh,30,31,51
2022-01-01,Elizabeth Township,169,154,466
2022-01-01,Elliott (Pittsburgh),52,43,82
2022-01-01,Etna,46,30,167
2022-01-01,Findlay,84,68,264
